sample_no	letter	author	authenticity	particle	part_of_speech	position_from_start	position_from_end	left_neighbor	left_neighbor_pos	right_neighbor	right_neighbor_pos	pip	pip_position	fip	fip_position	position_s	position_is	sentence
490	66	Paul	P1	γάρ	conjunction	30	8	γέγραπται	verb	Ἐμοὶ	personal pronoun	ὀργῇ,	28	γάρ·	30	0	2	μηδενὶ κακὸν ἀντὶ κακοῦ ἀποδιδόντες· προνοούμενοι καλὰ ἐνώπιον πάντων ἀνθρώπων· εἰ δυνατόν, τὸ ἐξ ὑμῶν μετὰ πάντων ἀνθρώπων εἰρηνεύοντες· μὴ ἑαυτοὺς ἐκδικοῦντες, ἀγαπητοί, ἀλλὰ δότε τόπον τῇ ὀργῇ, γέγραπται γάρ· Ἐμοὶ ἐκδίκησις, ἐγὼ ἀνταποδώσω, λέγει κύριος.
491	66	Paul	P1	ἀλλά	conjunction	1	23	γέγραπται	verb	ἐὰν⸃	conjunction	null	0	σου,	6	1	0	⸂ἀλλὰ ἐὰν⸃ πεινᾷ ὁ ἐχθρός σου, ψώμιζε αὐτόν· ἐὰν διψᾷ, πότιζε αὐτόν· τοῦτο γὰρ ποιῶν ἄνθρακας πυρὸς σωρεύσεις ἐπὶ τὴν κεφαλὴν αὐτοῦ.
492	66	Paul	P1	γάρ	conjunction	14	10	τοῦτο	demonstrative	ποιῶν	verb	αὐτόν·	12	null	0	0	2	⸂ἀλλὰ ἐὰν⸃ πεινᾷ ὁ ἐχθρός σου, ψώμιζε αὐτόν· ἐὰν διψᾷ, πότιζε αὐτόν· τοῦτο γὰρ ποιῶν ἄνθρακας πυρὸς σωρεύσεις ἐπὶ τὴν κεφαλὴν αὐτοῦ.
493	66	Paul	P1	ἀλλά	conjunction	6	8	κακοῦ,	adjective	νίκα	verb	κακοῦ,	5	null	0	0	1	μὴ νικῶ ὑπὸ τοῦ κακοῦ, ἀλλὰ νίκα ἐν τῷ ἀγαθῷ τὸ κακόν.
494	66	Paul	P1	γάρ	conjunction	7	15	οὐ	adverb	ἔστιν	verb	ὑποτασσέσθω,	5	θεοῦ,	13	0	2	Πᾶσα ψυχὴ ἐξουσίαις ὑπερεχούσαις ὑποτασσέσθω, οὐ γὰρ ἔστιν ἐξουσία εἰ μὴ ὑπὸ θεοῦ, αἱ δὲ ⸀οὖσαι ⸀ὑπὸ θεοῦ τεταγμέναι εἰσίν.
495	66	Paul	P1	δέ	conjunction	15	7	αἱ	article	⸀οὖσαι	verb	θεοῦ,	13	null	0	0	2	Πᾶσα ψυχὴ ἐξουσίαις ὑπερεχούσαις ὑποτασσέσθω, οὐ γὰρ ἔστιν ἐξουσία εἰ μὴ ὑπὸ θεοῦ, αἱ δὲ ⸀οὖσαι ⸀ὑπὸ θεοῦ τεταγμέναι εἰσίν.
496	66	Paul	P1	δέ	conjunction	12	6	οἱ	article	ἀνθεστηκότες	verb	ἀνθέστηκεν,	10	null	0	0	2	ὥστε ὁ ἀντιτασσόμενος τῇ ἐξουσίᾳ τῇ τοῦ θεοῦ διαταγῇ ἀνθέστηκεν, οἱ δὲ ἀνθεστηκότες ἑαυτοῖς κρίμα λήμψονται.
497	66	Paul	P1	γάρ	conjunction	2	12	οἱ	article	ἄρχοντες	noun	null	0	null	0	2	0	οἱ γὰρ ἄρχοντες οὐκ εἰσὶν φόβος ⸂τῷ ἀγαθῷ ἔργῳ⸃ ἀλλὰ ⸂τῷ κακῷ⸃.
498	66	Paul	P1	ἀλλά	conjunction	10	4	ἔργῳ⸃	noun	⸂τῷ	article	null	0	null	0	10	0	οἱ γὰρ ἄρχοντες οὐκ εἰσὶν φόβος ⸂τῷ ἀγαθῷ ἔργῳ⸃ ἀλλὰ ⸂τῷ κακῷ⸃.
499	66	Paul	P1	δέ	conjunction	2	6	θέλεις	verb	μὴ	adverb	null	0	null	0	2	0	θέλεις δὲ μὴ φοβεῖσθαι τὴν ἐξουσίαν;
500	66	Paul	P1	καί	conjunction	4	14	ποίει,	verb	ἕξεις	verb	ποίει,	3	αὐτῆς·	8	0	1	τὸ ἀγαθὸν ποίει, καὶ ἕξεις ἔπαινον ἐξ αὐτῆς· θεοῦ γὰρ διάκονός ἐστιν σοὶ εἰς τὸ ἀγαθόν.
501	66	Paul	P1	γάρ	conjunction	10	8	θεοῦ	noun	διάκονός	noun	αὐτῆς·	8	null	0	0	2	τὸ ἀγαθὸν ποίει, καὶ ἕξεις ἔπαινον ἐξ αὐτῆς· θεοῦ γὰρ διάκονός ἐστιν σοὶ εἰς τὸ ἀγαθόν.
502	66	Paul	P1	δέ	conjunction	2	23	ἐὰν	conjunction	τὸ	article	null	0	ποιῇς,	5	2	0	ἐὰν δὲ τὸ κακὸν ποιῇς, φοβοῦ· οὐ γὰρ εἰκῇ τὴν μάχαιραν φορεῖ· θεοῦ γὰρ διάκονός ἐστιν, ἔκδικος εἰς ὀργὴν τῷ τὸ κακὸν πράσσοντι.
503	66	Paul	P1	γάρ	conjunction	8	17	οὐ	adverb	εἰκῇ	adverb	φοβοῦ·	6	φορεῖ·	12	0	2	ἐὰν δὲ τὸ κακὸν ποιῇς, φοβοῦ· οὐ γὰρ εἰκῇ τὴν μάχαιραν φορεῖ· θεοῦ γὰρ διάκονός ἐστιν, ἔκδικος εἰς ὀργὴν τῷ τὸ κακὸν πράσσοντι.
504	66	Paul	P1	γάρ	conjunction	14	11	θεοῦ	noun	διάκονός	noun	φορεῖ·	12	ἐστιν,	16	0	2	ἐὰν δὲ τὸ κακὸν ποιῇς, φοβοῦ· οὐ γὰρ εἰκῇ τὴν μάχαιραν φορεῖ· θεοῦ γὰρ διάκονός ἐστιν, ἔκδικος εἰς ὀργὴν τῷ τὸ κακὸν πράσσοντι.
505	66	Paul	P1	ἀλλά	conjunction	9	20	ὀργὴν	noun	καὶ	adverb	ὑποτάσσεσθαι,	3	συνείδησιν,	13	0	6	διὸ ἀνάγκη ὑποτάσσεσθαι, οὐ μόνον διὰ τὴν ὀργὴν ἀλλὰ καὶ διὰ τὴν συνείδησιν, διὰ τοῦτο γὰρ καὶ φόρους τελεῖτε, λειτουργοὶ γὰρ θεοῦ εἰσιν εἰς αὐτὸ τοῦτο προσκαρτεροῦντες.
506	66	Paul	P1	γάρ	conjunction	16	13	τοῦτο	demonstrative	καὶ	adverb	συνείδησιν,	13	τελεῖτε,	19	0	3	διὸ ἀνάγκη ὑποτάσσεσθαι, οὐ μόνον διὰ τὴν ὀργὴν ἀλλὰ καὶ διὰ τὴν συνείδησιν, διὰ τοῦτο γὰρ καὶ φόρους τελεῖτε, λειτουργοὶ γὰρ θεοῦ εἰσιν εἰς αὐτὸ τοῦτο προσκαρτεροῦντες.
507	66	Paul	P1	γάρ	conjunction	21	8	λειτουργοὶ	noun	θεοῦ	noun	τελεῖτε,	19	null	0	0	2	διὸ ἀνάγκη ὑποτάσσεσθαι, οὐ μόνον διὰ τὴν ὀργὴν ἀλλὰ καὶ διὰ τὴν συνείδησιν, διὰ τοῦτο γὰρ καὶ φόρους τελεῖτε, λειτουργοὶ γὰρ θεοῦ εἰσιν εἰς αὐτὸ τοῦτο προσκαρτεροῦντες.
508	66	Paul	P1	γάρ	conjunction	10	7	ὁ	article	ἀγαπῶν	verb	ἀγαπᾶν⸃·	8	null	0	0	2	Μηδενὶ μηδὲν ὀφείλετε, εἰ μὴ τὸ ⸂ἀλλήλους ἀγαπᾶν⸃· ὁ γὰρ ἀγαπῶν τὸν ἕτερον νόμον πεπλήρωκεν.
509	66	Paul	P1	γάρ	conjunction	2	28	τὸ	article	Οὐ	adverb	null	0	γάρ·	2	2	0	τὸ γάρ· Οὐ μοιχεύσεις, Οὐ φονεύσεις, Οὐ κλέψεις, Οὐκ ἐπιθυμήσεις, καὶ εἴ τις ἑτέρα ἐντολή, ἐν ⸂τῷ λόγῳ τούτῳ⸃ ἀνακεφαλαιοῦται, ⸂ἐν τῷ⸃· Ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν.
510	66	Paul	P1	καί	conjunction	11	19	ἐπιθυμήσεις,	verb	εἴ	conjunction	ἐπιθυμήσεις,	10	ἐντολή,	15	0	1	τὸ γάρ· Οὐ μοιχεύσεις, Οὐ φονεύσεις, Οὐ κλέψεις, Οὐκ ἐπιθυμήσεις, καὶ εἴ τις ἑτέρα ἐντολή, ἐν ⸂τῷ λόγῳ τούτῳ⸃ ἀνακεφαλαιοῦται, ⸂ἐν τῷ⸃· Ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν.
511	66	Paul	P1	οὖν	conjunction	9	5	πλήρωμα	noun	νόμου	noun	ἐργάζεται·	7	null	0	0	2	ἡ ἀγάπη τῷ πλησίον κακὸν οὐκ ἐργάζεται· πλήρωμα οὖν νόμου ἡ ἀγάπη.
512	66	Paul	P1	καί	conjunction	1	22	πλήρωμα	noun	τοῦτο	demonstrative	null	0	καιρόν,	5	1	0	Καὶ τοῦτο εἰδότες τὸν καιρόν, ὅτι ὥρα ⸂ἤδη ὑμᾶς⸃ ἐξ ὕπνου ἐγερθῆναι, νῦν γὰρ ἐγγύτερον ἡμῶν ἡ σωτηρία ἢ ὅτε ἐπιστεύσαμεν.
513	66	Paul	P1	γάρ	conjunction	14	9	νῦν	adverb	ἐγγύτερον	adverb	ἐγερθῆναι,	12	null	0	0	2	Καὶ τοῦτο εἰδότες τὸν καιρόν, ὅτι ὥρα ⸂ἤδη ὑμᾶς⸃ ἐξ ὕπνου ἐγερθῆναι, νῦν γὰρ ἐγγύτερον ἡμῶν ἡ σωτηρία ἢ ὅτε ἐπιστεύσαμεν.
514	66	Paul	P1	δέ	conjunction	5	4	ἡ	article	ἡμέρα	noun	προέκοψεν,	3	null	0	0	2	ἡ νὺξ προέκοψεν, ἡ δὲ ἡμέρα ἤγγικεν.
515	66	Paul	P1	οὖν	conjunction	2	12	⸀ἀποβαλώμεθα	verb	τὰ	article	null	0	σκότους,	6	2	0	⸀ἀποβαλώμεθα οὖν τὰ ἔργα τοῦ σκότους, ⸂ἐνδυσώμεθα δὲ⸃ τὰ ὅπλα τοῦ φωτός.
516	66	Paul	P1	δέ	conjunction	8	6	⸂ἐνδυσώμεθα	verb	τὰ	article	σκότους,	6	null	0	0	2	⸀ἀποβαλώμεθα οὖν τὰ ἔργα τοῦ σκότους, ⸂ἐνδυσώμεθα δὲ⸃ τὰ ὅπλα τοῦ φωτός.
517	66	Paul	P1	καί	conjunction	8	25	κώμοις	noun	μέθαις,	noun	περιπατήσωμεν,	5	μέθαις,	9	0	3	ὡς ἐν ἡμέρᾳ εὐσχημόνως περιπατήσωμεν, μὴ κώμοις καὶ μέθαις, μὴ κοίταις καὶ ἀσελγείαις, μὴ ἔριδι καὶ ζήλῳ, ἀλλὰ ἐνδύσασθε τὸν κύριον Ἰησοῦν Χριστόν, καὶ τῆς σαρκὸς πρόνοιαν μὴ ποιεῖσθε εἰς ἐπιθυμίας.
518	66	Paul	P1	καί	conjunction	12	21	κοίταις	noun	ἀσελγείαις,	noun	μέθαις,	9	ἀσελγείαις,	13	0	3	ὡς ἐν ἡμέρᾳ εὐσχημόνως περιπατήσωμεν, μὴ κώμοις καὶ μέθαις, μὴ κοίταις καὶ ἀσελγείαις, μὴ ἔριδι καὶ ζήλῳ, ἀλλὰ ἐνδύσασθε τὸν κύριον Ἰησοῦν Χριστόν, καὶ τῆς σαρκὸς πρόνοιαν μὴ ποιεῖσθε εἰς ἐπιθυμίας.
519	66	Paul	P1	καί	conjunction	16	17	ἔριδι	noun	ζήλῳ,	noun	ἀσελγείαις,	13	ζήλῳ,	17	0	3	ὡς ἐν ἡμέρᾳ εὐσχημόνως περιπατήσωμεν, μὴ κώμοις καὶ μέθαις, μὴ κοίταις καὶ ἀσελγείαις, μὴ ἔριδι καὶ ζήλῳ, ἀλλὰ ἐνδύσασθε τὸν κύριον Ἰησοῦν Χριστόν, καὶ τῆς σαρκὸς πρόνοιαν μὴ ποιεῖσθε εἰς ἐπιθυμίας.
520	66	Paul	P1	ἀλλά	conjunction	18	15	ζήλῳ,	noun	ἐνδύσασθε	verb	ζήλῳ,	17	Χριστόν,	23	0	1	ὡς ἐν ἡμέρᾳ εὐσχημόνως περιπατήσωμεν, μὴ κώμοις καὶ μέθαις, μὴ κοίταις καὶ ἀσελγείαις, μὴ ἔριδι καὶ ζήλῳ, ἀλλὰ ἐνδύσασθε τὸν κύριον Ἰησοῦν Χριστόν, καὶ τῆς σαρκὸς πρόνοιαν μὴ ποιεῖσθε εἰς ἐπιθυμίας.
521	66	Paul	P1	καί	conjunction	24	9	Χριστόν,	noun	τῆς	article	Χριστόν,	23	null	0	0	1	ὡς ἐν ἡμέρᾳ εὐσχημόνως περιπατήσωμεν, μὴ κώμοις καὶ μέθαις, μὴ κοίταις καὶ ἀσελγείαις, μὴ ἔριδι καὶ ζήλῳ, ἀλλὰ ἐνδύσασθε τὸν κύριον Ἰησοῦν Χριστόν, καὶ τῆς σαρκὸς πρόνοιαν μὴ ποιεῖσθε εἰς ἐπιθυμίας.
522	66	Paul	P1	δέ	conjunction	2	10	Τὸν	article	ἀσθενοῦντα	verb	null	0	προσλαμβάνεσθε,	6	2	0	Τὸν δὲ ἀσθενοῦντα τῇ πίστει προσλαμβάνεσθε, μὴ εἰς διακρίσεις διαλογισμῶν.
523	66	Paul	P1	μέν	conjunction	2	10	ὃς	relative pronoun	πιστεύει	verb	null	0	πάντα,	5	2	0	ὃς μὲν πιστεύει φαγεῖν πάντα, ὁ δὲ ἀσθενῶν λάχανα ἐσθίει.
524	66	Paul	P1	δέ	conjunction	7	5	ὁ	article	ἀσθενῶν	verb	πάντα,	5	null	0	0	2	ὃς μὲν πιστεύει φαγεῖν πάντα, ὁ δὲ ἀσθενῶν λάχανα ἐσθίει.
525	66	Paul	P1	δέ	conjunction	9	13	⸂ὁ	article	μὴ	adverb	ἐξουθενείτω,	7	κρινέτω,	15	0	2	ὁ ἐσθίων τὸν μὴ ἐσθίοντα μὴ ἐξουθενείτω, ⸂ὁ δὲ⸃ μὴ ἐσθίων τὸν ἐσθίοντα μὴ κρινέτω, ὁ θεὸς γὰρ αὐτὸν προσελάβετο.
526	66	Paul	P1	γάρ	conjunction	18	4	θεὸς	noun	αὐτὸν	personal pronoun	κρινέτω,	15	null	0	0	3	ὁ ἐσθίων τὸν μὴ ἐσθίοντα μὴ ἐξουθενείτω, ⸂ὁ δὲ⸃ μὴ ἐσθίων τὸν ἐσθίοντα μὴ κρινέτω, ὁ θεὸς γὰρ αὐτὸν προσελάβετο.
527	66	Paul	P1	δέ	conjunction	8	8	σταθήσεται	verb	⸂δυνατεῖ	verb	πίπτει·	6	δέ,	8	0	2	τῷ ἰδίῳ κυρίῳ στήκει ἢ πίπτει· σταθήσεται δέ, ⸂δυνατεῖ γὰρ⸃ ὁ ⸀κύριος στῆσαι αὐτόν.
528	66	Paul	P1	γάρ	conjunction	10	6	⸂δυνατεῖ	verb	ὁ	article	δέ,	8	null	0	0	2	τῷ ἰδίῳ κυρίῳ στήκει ἢ πίπτει· σταθήσεται δέ, ⸂δυνατεῖ γὰρ⸃ ὁ ⸀κύριος στῆσαι αὐτόν.
529	66	Paul	P1	μέν	conjunction	2	23	Ὃς	relative pronoun	κρίνει	verb	null	0	ἡμέραν,	6	2	0	Ὃς ⸀μὲν κρίνει ἡμέραν παρ’ ἡμέραν, ὃς δὲ κρίνει πᾶσαν ἡμέραν· ἕκαστος ἐν τῷ ἰδίῳ νοῒ πληροφορείσθω· ὁ φρονῶν τὴν ἡμέραν κυρίῳ ⸀φρονεῖ.
530	66	Paul	P1	δέ	conjunction	8	17	ὃς	relative pronoun	κρίνει	verb	ἡμέραν,	6	ἡμέραν·	11	0	2	Ὃς ⸀μὲν κρίνει ἡμέραν παρ’ ἡμέραν, ὃς δὲ κρίνει πᾶσαν ἡμέραν· ἕκαστος ἐν τῷ ἰδίῳ νοῒ πληροφορείσθω· ὁ φρονῶν τὴν ἡμέραν κυρίῳ ⸀φρονεῖ.
531	66	Paul	P1	καί	conjunction	1	21	ὃς	relative pronoun	ὁ	article	null	0	ἐσθίει,	5	1	0	καὶ ὁ ἐσθίων κυρίῳ ἐσθίει, εὐχαριστεῖ γὰρ τῷ θεῷ· καὶ ὁ μὴ ἐσθίων κυρίῳ οὐκ ἐσθίει, καὶ εὐχαριστεῖ τῷ θεῷ.
532	66	Paul	P1	γάρ	conjunction	7	15	εὐχαριστεῖ	verb	τῷ	article	ἐσθίει,	5	θεῷ·	9	0	2	καὶ ὁ ἐσθίων κυρίῳ ἐσθίει, εὐχαριστεῖ γὰρ τῷ θεῷ· καὶ ὁ μὴ ἐσθίων κυρίῳ οὐκ ἐσθίει, καὶ εὐχαριστεῖ τῷ θεῷ.
533	66	Paul	P1	καί	conjunction	10	12	θεῷ·	noun	ὁ	article	θεῷ·	9	ἐσθίει,	16	0	1	καὶ ὁ ἐσθίων κυρίῳ ἐσθίει, εὐχαριστεῖ γὰρ τῷ θεῷ· καὶ ὁ μὴ ἐσθίων κυρίῳ οὐκ ἐσθίει, καὶ εὐχαριστεῖ τῷ θεῷ.
534	66	Paul	P1	καί	conjunction	17	5	ἐσθίει,	verb	εὐχαριστεῖ	verb	ἐσθίει,	16	null	0	0	1	καὶ ὁ ἐσθίων κυρίῳ ἐσθίει, εὐχαριστεῖ γὰρ τῷ θεῷ· καὶ ὁ μὴ ἐσθίων κυρίῳ οὐκ ἐσθίει, καὶ εὐχαριστεῖ τῷ θεῷ.
535	66	Paul	P1	γάρ	conjunction	2	22	Οὐδεὶς	adjective	ἡμῶν	personal pronoun	null	0	ζῇ,	5	2	0	Οὐδεὶς γὰρ ἡμῶν ἑαυτῷ ζῇ, καὶ οὐδεὶς ἑαυτῷ ἀποθνῄσκει· ἐάν τε γὰρ ζῶμεν, τῷ κυρίῳ ζῶμεν, ἐάν τε ἀποθνῄσκωμεν, τῷ κυρίῳ ἀποθνῄσκομεν.
536	66	Paul	P1	καί	conjunction	6	18	ζῇ,	verb	οὐδεὶς	adjective	ζῇ,	5	ἀποθνῄσκει·	9	0	1	Οὐδεὶς γὰρ ἡμῶν ἑαυτῷ ζῇ, καὶ οὐδεὶς ἑαυτῷ ἀποθνῄσκει· ἐάν τε γὰρ ζῶμεν, τῷ κυρίῳ ζῶμεν, ἐάν τε ἀποθνῄσκωμεν, τῷ κυρίῳ ἀποθνῄσκομεν.
537	66	Paul	P1	τέ	conjunction	11	13	ἐάν	conjunction	γὰρ	conjunction	ἀποθνῄσκει·	9	ζῶμεν,	13	0	2	Οὐδεὶς γὰρ ἡμῶν ἑαυτῷ ζῇ, καὶ οὐδεὶς ἑαυτῷ ἀποθνῄσκει· ἐάν τε γὰρ ζῶμεν, τῷ κυρίῳ ζῶμεν, ἐάν τε ἀποθνῄσκωμεν, τῷ κυρίῳ ἀποθνῄσκομεν.
538	66	Paul	P1	γάρ	conjunction	12	12	τε	conjunction	ζῶμεν,	verb	ἀποθνῄσκει·	9	ζῶμεν,	13	0	3	Οὐδεὶς γὰρ ἡμῶν ἑαυτῷ ζῇ, καὶ οὐδεὶς ἑαυτῷ ἀποθνῄσκει· ἐάν τε γὰρ ζῶμεν, τῷ κυρίῳ ζῶμεν, ἐάν τε ἀποθνῄσκωμεν, τῷ κυρίῳ ἀποθνῄσκομεν.
539	66	Paul	P1	τέ	conjunction	18	6	ἐάν	conjunction	ἀποθνῄσκωμεν,	verb	ζῶμεν,	16	ἀποθνῄσκωμεν,	19	0	2	Οὐδεὶς γὰρ ἡμῶν ἑαυτῷ ζῇ, καὶ οὐδεὶς ἑαυτῷ ἀποθνῄσκει· ἐάν τε γὰρ ζῶμεν, τῷ κυρίῳ ζῶμεν, ἐάν τε ἀποθνῄσκωμεν, τῷ κυρίῳ ἀποθνῄσκομεν.
540	66	Paul	P1	τέ	conjunction	2	10	ἐάν	conjunction	οὖν	conjunction	null	0	ἀποθνῄσκωμεν,	7	2	0	ἐάν τε οὖν ζῶμεν ἐάν τε ἀποθνῄσκωμεν, τοῦ κυρίου ἐσμέν.
541	66	Paul	P1	οὖν	conjunction	3	9	τε	conjunction	ζῶμεν	verb	null	0	ἀποθνῄσκωμεν,	7	3	0	ἐάν τε οὖν ζῶμεν ἐάν τε ἀποθνῄσκωμεν, τοῦ κυρίου ἐσμέν.
542	66	Paul	P1	τέ	conjunction	6	6	ἐάν	conjunction	ἀποθνῄσκωμεν,	verb	null	0	ἀποθνῄσκωμεν,	7	6	0	ἐάν τε οὖν ζῶμεν ἐάν τε ἀποθνῄσκωμεν, τοῦ κυρίου ἐσμέν.
543	66	Paul	P1	γάρ	conjunction	3	12	τοῦτο	demonstrative	⸀Χριστὸς	noun	null	0	null	0	3	0	εἰς τοῦτο γὰρ ⸀Χριστὸς ⸀ἀπέθανεν καὶ ἔζησεν ἵνα καὶ νεκρῶν καὶ ζώντων κυριεύσῃ.
544	66	Paul	P1	καί	conjunction	6	9	⸀ἀπέθανεν	verb	ἔζησεν	verb	null	0	null	0	6	0	εἰς τοῦτο γὰρ ⸀Χριστὸς ⸀ἀπέθανεν καὶ ἔζησεν ἵνα καὶ νεκρῶν καὶ ζώντων κυριεύσῃ.
545	66	Paul	P1	καί	conjunction	9	6	ἵνα	conjunction	νεκρῶν	adjective	null	0	null	0	9	0	εἰς τοῦτο γὰρ ⸀Χριστὸς ⸀ἀπέθανεν καὶ ἔζησεν ἵνα καὶ νεκρῶν καὶ ζώντων κυριεύσῃ.
546	66	Paul	P1	καί	conjunction	11	4	νεκρῶν	adjective	ζώντων	verb	null	0	null	0	11	0	εἰς τοῦτο γὰρ ⸀Χριστὸς ⸀ἀπέθανεν καὶ ἔζησεν ἵνα καὶ νεκρῶν καὶ ζώντων κυριεύσῃ.
547	66	Paul	P1	δέ	conjunction	2	7	Σὺ	personal pronoun	τί	interrogative	null	0	null	0	2	0	Σὺ δὲ τί κρίνεις τὸν ἀδελφόν σου;
548	66	Paul	P1	γάρ	conjunction	2	24	πάντες	adjective	παραστησόμεθα	verb	null	0	⸀θεοῦ,	7	2	0	πάντες γὰρ παραστησόμεθα τῷ βήματι τοῦ ⸀θεοῦ, γέγραπται γάρ· Ζῶ ἐγώ, λέγει κύριος, ὅτι ἐμοὶ κάμψει πᾶν γόνυ, καὶ ⸂πᾶσα γλῶσσα ἐξομολογήσεται⸃ τῷ θεῷ.
549	66	Paul	P1	γάρ	conjunction	9	17	γέγραπται	verb	Ζῶ	verb	⸀θεοῦ,	7	γάρ·	9	0	2	πάντες γὰρ παραστησόμεθα τῷ βήματι τοῦ ⸀θεοῦ, γέγραπται γάρ· Ζῶ ἐγώ, λέγει κύριος, ὅτι ἐμοὶ κάμψει πᾶν γόνυ, καὶ ⸂πᾶσα γλῶσσα ἐξομολογήσεται⸃ τῷ θεῷ.
