sample_no	letter	author	authenticity	particle	part_of_speech	position_from_start	position_from_end	left_neighbor	left_neighbor_pos	right_neighbor	right_neighbor_pos	pip	pip_position	fip	fip_position	sentence
309	68	Paul	P1	γάρ	conjunction	9	21	ἀνέχεσθε	verb	εἴ	conjunction	ὄντες·	7	καταδουλοῖ,	13	ἡδέως γὰρ ἀνέχεσθε τῶν ἀφρόνων φρόνιμοι ὄντες· ἀνέχεσθε γὰρ εἴ τις ὑμᾶς καταδουλοῖ, εἴ τις κατεσθίει, εἴ τις λαμβάνει, εἴ τις ἐπαίρεται, εἴ τις ⸂εἰς πρόσωπον ὑμᾶς⸃ δέρει.
310	68	Paul	P1	δέ	conjunction	10	10	ᾧ	relative pronoun	ἄν	exclamation	⸀ἠσθενήκαμεν·	7	τολμᾷ,	13	κατὰ ἀτιμίαν λέγω, ὡς ὅτι ἡμεῖς ⸀ἠσθενήκαμεν· ἐν ᾧ δ’ ἄν τις τολμᾷ, ἐν ἀφροσύνῃ λέγω, τολμῶ κἀγώ.
311	68	Paul	P1	καί	conjunction	60	31	⸀κόπῳ	noun	μόχθῳ,	noun	ψευδαδέλφοις,	58	μόχθῳ,	61	παραφρονῶν λαλῶ, ὑπὲρ ἐγώ· ἐν κόποις περισσοτέρως, ἐν ⸂φυλακαῖς περισσοτέρως, ἐν πληγαῖς ὑπερβαλλόντως⸃, ἐν θανάτοις πολλάκις· ὑπὸ Ἰουδαίων πεντάκις τεσσεράκοντα παρὰ μίαν ἔλαβον, τρὶς ἐραβδίσθην, ἅπαξ ἐλιθάσθην, τρὶς ἐναυάγησα, νυχθήμερον ἐν τῷ βυθῷ πεποίηκα· ὁδοιπορίαις πολλάκις, κινδύνοις ποταμῶν, κινδύνοις λῃστῶν, κινδύνοις ἐκ γένους, κινδύνοις ἐξ ἐθνῶν, κινδύνοις ἐν πόλει, κινδύνοις ἐν ἐρημίᾳ, κινδύνοις ἐν θαλάσσῃ, κινδύνοις ἐν ψευδαδέλφοις, ⸀κόπῳ καὶ μόχθῳ, ἐν ἀγρυπνίαις πολλάκις, ἐν λιμῷ καὶ δίψει, ἐν νηστείαις πολλάκις, ἐν ψύχει καὶ γυμνότητι· χωρὶς τῶν παρεκτὸς ἡ ⸀ἐπίστασίς ⸀μοι ἡ καθ’ ἡμέραν, ἡ μέριμνα πασῶν τῶν ἐκκλησιῶν.
312	68	Paul	P1	καί	conjunction	67	24	λιμῷ	noun	δίψει,	noun	πολλάκις,	64	δίψει,	68	παραφρονῶν λαλῶ, ὑπὲρ ἐγώ· ἐν κόποις περισσοτέρως, ἐν ⸂φυλακαῖς περισσοτέρως, ἐν πληγαῖς ὑπερβαλλόντως⸃, ἐν θανάτοις πολλάκις· ὑπὸ Ἰουδαίων πεντάκις τεσσεράκοντα παρὰ μίαν ἔλαβον, τρὶς ἐραβδίσθην, ἅπαξ ἐλιθάσθην, τρὶς ἐναυάγησα, νυχθήμερον ἐν τῷ βυθῷ πεποίηκα· ὁδοιπορίαις πολλάκις, κινδύνοις ποταμῶν, κινδύνοις λῃστῶν, κινδύνοις ἐκ γένους, κινδύνοις ἐξ ἐθνῶν, κινδύνοις ἐν πόλει, κινδύνοις ἐν ἐρημίᾳ, κινδύνοις ἐν θαλάσσῃ, κινδύνοις ἐν ψευδαδέλφοις, ⸀κόπῳ καὶ μόχθῳ, ἐν ἀγρυπνίαις πολλάκις, ἐν λιμῷ καὶ δίψει, ἐν νηστείαις πολλάκις, ἐν ψύχει καὶ γυμνότητι· χωρὶς τῶν παρεκτὸς ἡ ⸀ἐπίστασίς ⸀μοι ἡ καθ’ ἡμέραν, ἡ μέριμνα πασῶν τῶν ἐκκλησιῶν.
313	68	Paul	P1	καί	conjunction	74	17	ψύχει	noun	γυμνότητι·	noun	πολλάκις,	71	γυμνότητι·	75	παραφρονῶν λαλῶ, ὑπὲρ ἐγώ· ἐν κόποις περισσοτέρως, ἐν ⸂φυλακαῖς περισσοτέρως, ἐν πληγαῖς ὑπερβαλλόντως⸃, ἐν θανάτοις πολλάκις· ὑπὸ Ἰουδαίων πεντάκις τεσσεράκοντα παρὰ μίαν ἔλαβον, τρὶς ἐραβδίσθην, ἅπαξ ἐλιθάσθην, τρὶς ἐναυάγησα, νυχθήμερον ἐν τῷ βυθῷ πεποίηκα· ὁδοιπορίαις πολλάκις, κινδύνοις ποταμῶν, κινδύνοις λῃστῶν, κινδύνοις ἐκ γένους, κινδύνοις ἐξ ἐθνῶν, κινδύνοις ἐν πόλει, κινδύνοις ἐν ἐρημίᾳ, κινδύνοις ἐν θαλάσσῃ, κινδύνοις ἐν ψευδαδέλφοις, ⸀κόπῳ καὶ μόχθῳ, ἐν ἀγρυπνίαις πολλάκις, ἐν λιμῷ καὶ δίψει, ἐν νηστείαις πολλάκις, ἐν ψύχει καὶ γυμνότητι· χωρὶς τῶν παρεκτὸς ἡ ⸀ἐπίστασίς ⸀μοι ἡ καθ’ ἡμέραν, ἡ μέριμνα πασῶν τῶν ἐκκλησιῶν.
314	68	Paul	P1	καί	conjunction	3	4	ἀσθενεῖ,	verb	οὐκ	adverb	ἀσθενεῖ,	2	null	0	τίς ἀσθενεῖ, καὶ οὐκ ἀσθενῶ;
315	68	Paul	P1	καί	conjunction	3	5	σκανδαλίζεται	verb	οὐκ	adverb	null	0	null	0	τίς σκανδαλίζεται καὶ οὐκ ἐγὼ πυροῦμαι;
316	68	Paul	P1	καί	conjunction	3	16	θεὸς	noun	πατὴρ	noun	null	0	οἶδεν,	8	ὁ θεὸς καὶ πατὴρ τοῦ κυρίου ⸀Ἰησοῦ οἶδεν, ὁ ὢν εὐλογητὸς εἰς τοὺς αἰῶνας, ὅτι οὐ ψεύδομαι.
317	68	Paul	P1	καί	conjunction	14	15	⸀με,	personal pronoun	διὰ	preposition	⸀με,	13	null	0	ἐν Δαμασκῷ ὁ ἐθνάρχης Ἁρέτα τοῦ βασιλέως ἐφρούρει τὴν ⸂πόλιν Δαμασκηνῶν⸃ πιάσαι ⸀με, καὶ διὰ θυρίδος ἐν σαργάνῃ ἐχαλάσθην διὰ τοῦ τείχους καὶ ἐξέφυγον τὰς χεῖρας αὐτοῦ.
318	68	Paul	P1	καί	conjunction	23	6	τείχους	noun	ἐξέφυγον	verb	⸀με,	13	null	0	ἐν Δαμασκῷ ὁ ἐθνάρχης Ἁρέτα τοῦ βασιλέως ἐφρούρει τὴν ⸂πόλιν Δαμασκηνῶν⸃ πιάσαι ⸀με, καὶ διὰ θυρίδος ἐν σαργάνῃ ἐχαλάσθην διὰ τοῦ τείχους καὶ ἐξέφυγον τὰς χεῖρας αὐτοῦ.
319	68	Paul	P1	μέν	conjunction	5	9	⸂συμφέρον	verb	ἐλεύσομαι	verb	⸀δεῖ·	2	μέν⸃,	5	Καυχᾶσθαι ⸀δεῖ· οὐ ⸂συμφέρον μέν⸃, ἐλεύσομαι ⸀δὲ εἰς ὀπτασίας καὶ ἀποκαλύψεις κυρίου.
320	68	Paul	P1	δέ	conjunction	7	7	ἐλεύσομαι	verb	εἰς	preposition	μέν⸃,	5	null	0	Καυχᾶσθαι ⸀δεῖ· οὐ ⸂συμφέρον μέν⸃, ἐλεύσομαι ⸀δὲ εἰς ὀπτασίας καὶ ἀποκαλύψεις κυρίου.
321	68	Paul	P1	καί	conjunction	10	4	ὀπτασίας	noun	ἀποκαλύψεις	noun	μέν⸃,	5	null	0	Καυχᾶσθαι ⸀δεῖ· οὐ ⸂συμφέρον μέν⸃, ἐλεύσομαι ⸀δὲ εἰς ὀπτασίας καὶ ἀποκαλύψεις κυρίου.
322	68	Paul	P1	καί	conjunction	1	32	ὀπτασίας	noun	οἶδα	verb	null	0	οἶδα,	14	καὶ οἶδα τὸν τοιοῦτον ἄνθρωπον— εἴτε ἐν σώματι εἴτε ⸀χωρὶς τοῦ σώματος οὐκ οἶδα, ὁ θεὸς οἶδεν— ὅτι ἡρπάγη εἰς τὸν παράδεισον καὶ ἤκουσεν ἄρρητα ῥήματα ἃ οὐκ ἐξὸν ἀνθρώπῳ λαλῆσαι.
323	68	Paul	P1	καί	conjunction	23	10	παράδεισον	noun	ἤκουσεν	verb	οἶδα,	14	null	0	καὶ οἶδα τὸν τοιοῦτον ἄνθρωπον— εἴτε ἐν σώματι εἴτε ⸀χωρὶς τοῦ σώματος οὐκ οἶδα, ὁ θεὸς οἶδεν— ὅτι ἡρπάγη εἰς τὸν παράδεισον καὶ ἤκουσεν ἄρρητα ῥήματα ἃ οὐκ ἐξὸν ἀνθρώπῳ λαλῆσαι.
324	68	Paul	P1	δέ	conjunction	6	10	ὑπὲρ	preposition	ἐμαυτοῦ	personal pronoun	καυχήσομαι,	4	null	0	ὑπὲρ τοῦ τοιούτου καυχήσομαι, ὑπὲρ δὲ ἐμαυτοῦ οὐ καυχήσομαι εἰ μὴ ἐν ταῖς ⸀ἀσθενείαις.
325	68	Paul	P1	γάρ	conjunction	2	31	ἐὰν	conjunction	θελήσω	verb	null	0	καυχήσασθαι,	4	ἐὰν γὰρ θελήσω καυχήσασθαι, οὐκ ἔσομαι ἄφρων, ἀλήθειαν γὰρ ἐρῶ· φείδομαι δέ, μή τις εἰς ἐμὲ λογίσηται ὑπὲρ ὃ βλέπει με ἢ ἀκούει ⸀τι ἐξ ἐμοῦ, καὶ τῇ ὑπερβολῇ τῶν ἀποκαλύψεων.
326	68	Paul	P1	γάρ	conjunction	9	24	ἀλήθειαν	noun	ἐρῶ·	verb	ἄφρων,	7	ἐρῶ·	10	ἐὰν γὰρ θελήσω καυχήσασθαι, οὐκ ἔσομαι ἄφρων, ἀλήθειαν γὰρ ἐρῶ· φείδομαι δέ, μή τις εἰς ἐμὲ λογίσηται ὑπὲρ ὃ βλέπει με ἢ ἀκούει ⸀τι ἐξ ἐμοῦ, καὶ τῇ ὑπερβολῇ τῶν ἀποκαλύψεων.
327	68	Paul	P1	δέ	conjunction	12	21	φείδομαι	verb	μή	conjunction	ἐρῶ·	10	δέ,	12	ἐὰν γὰρ θελήσω καυχήσασθαι, οὐκ ἔσομαι ἄφρων, ἀλήθειαν γὰρ ἐρῶ· φείδομαι δέ, μή τις εἰς ἐμὲ λογίσηται ὑπὲρ ὃ βλέπει με ἢ ἀκούει ⸀τι ἐξ ἐμοῦ, καὶ τῇ ὑπερβολῇ τῶν ἀποκαλύψεων.
328	68	Paul	P1	μή	conjunction	13	20	δέ,	conjunction	τις	interrogative	δέ,	12	ἐμοῦ,	26	ἐὰν γὰρ θελήσω καυχήσασθαι, οὐκ ἔσομαι ἄφρων, ἀλήθειαν γὰρ ἐρῶ· φείδομαι δέ, μή τις εἰς ἐμὲ λογίσηται ὑπὲρ ὃ βλέπει με ἢ ἀκούει ⸀τι ἐξ ἐμοῦ, καὶ τῇ ὑπερβολῇ τῶν ἀποκαλύψεων.
329	68	Paul	P1	καί	conjunction	27	6	ἐμοῦ,	personal pronoun	τῇ	article	ἐμοῦ,	26	null	0	ἐὰν γὰρ θελήσω καυχήσασθαι, οὐκ ἔσομαι ἄφρων, ἀλήθειαν γὰρ ἐρῶ· φείδομαι δέ, μή τις εἰς ἐμὲ λογίσηται ὑπὲρ ὃ βλέπει με ἢ ἀκούει ⸀τι ἐξ ἐμοῦ, καὶ τῇ ὑπερβολῇ τῶν ἀποκαλύψεων.
330	68	Paul	P1	καί	conjunction	11	15	ἐμοῦ·	personal pronoun	εἴρηκέν	verb	ἐμοῦ·	10	μοι·	13	ὑπὲρ τούτου τρὶς τὸν κύριον παρεκάλεσα ἵνα ἀποστῇ ἀπ’ ἐμοῦ· καὶ εἴρηκέν μοι· Ἀρκεῖ σοι ἡ χάρις μου· ἡ γὰρ ⸀δύναμις ἐν ἀσθενείᾳ ⸀τελεῖται.
331	68	Paul	P1	γάρ	conjunction	20	6	ἡ	article	⸀δύναμις	noun	μου·	18	null	0	ὑπὲρ τούτου τρὶς τὸν κύριον παρεκάλεσα ἵνα ἀποστῇ ἀπ’ ἐμοῦ· καὶ εἴρηκέν μοι· Ἀρκεῖ σοι ἡ χάρις μου· ἡ γὰρ ⸀δύναμις ἐν ἀσθενείᾳ ⸀τελεῖται.
332	68	Paul	P1	οὖν	conjunction	2	16	ἥδιστα	adjective	μᾶλλον	adverb	null	0	⸀μου,	8	ἥδιστα οὖν μᾶλλον καυχήσομαι ἐν ταῖς ἀσθενείαις ⸀μου, ἵνα ἐπισκηνώσῃ ἐπ’ ἐμὲ ἡ δύναμις τοῦ Χριστοῦ.
333	68	Paul	P1	καί	conjunction	11	11	διωγμοῖς	noun	στενοχωρίαις,	noun	ἀνάγκαις,	8	στενοχωρίαις,	12	διὸ εὐδοκῶ ἐν ἀσθενείαις, ἐν ὕβρεσιν, ἐν ἀνάγκαις, ἐν διωγμοῖς ⸀καὶ στενοχωρίαις, ὑπὲρ Χριστοῦ· ὅταν γὰρ ἀσθενῶ, τότε δυνατός εἰμι.
334	68	Paul	P1	γάρ	conjunction	16	6	ὅταν	conjunction	ἀσθενῶ,	verb	Χριστοῦ·	14	ἀσθενῶ,	17	διὸ εὐδοκῶ ἐν ἀσθενείαις, ἐν ὕβρεσιν, ἐν ἀνάγκαις, ἐν διωγμοῖς ⸀καὶ στενοχωρίαις, ὑπὲρ Χριστοῦ· ὅταν γὰρ ἀσθενῶ, τότε δυνατός εἰμι.
335	68	Paul	P1	γάρ	conjunction	7	6	ἐγὼ	personal pronoun	ὤφειλον	verb	ἠναγκάσατε·	5	null	0	Γέγονα ⸀ἄφρων· ὑμεῖς με ἠναγκάσατε· ἐγὼ γὰρ ὤφειλον ὑφ’ ὑμῶν συνίστασθαι.
336	68	Paul	P1	γάρ	conjunction	2	27	οὐδὲν	adjective	ὑστέρησα	verb	null	0	ἀποστόλων,	6	οὐδὲν γὰρ ὑστέρησα τῶν ὑπερλίαν ἀποστόλων, εἰ καὶ οὐδέν εἰμι· τὰ μὲν σημεῖα τοῦ ἀποστόλου κατειργάσθη ἐν ὑμῖν ἐν πάσῃ ⸀ὑπομονῇ, σημείοις ⸀τε καὶ τέρασιν καὶ δυνάμεσιν.
337	68	Paul	P1	τέ	conjunction	23	6	σημείοις	noun	καὶ	conjunction	⸀ὑπομονῇ,	21	null	0	οὐδὲν γὰρ ὑστέρησα τῶν ὑπερλίαν ἀποστόλων, εἰ καὶ οὐδέν εἰμι· τὰ μὲν σημεῖα τοῦ ἀποστόλου κατειργάσθη ἐν ὑμῖν ἐν πάσῃ ⸀ὑπομονῇ, σημείοις ⸀τε καὶ τέρασιν καὶ δυνάμεσιν.
338	68	Paul	P1	καί	conjunction	24	5	⸀τε	conjunction	τέρασιν	noun	⸀ὑπομονῇ,	21	null	0	οὐδὲν γὰρ ὑστέρησα τῶν ὑπερλίαν ἀποστόλων, εἰ καὶ οὐδέν εἰμι· τὰ μὲν σημεῖα τοῦ ἀποστόλου κατειργάσθη ἐν ὑμῖν ἐν πάσῃ ⸀ὑπομονῇ, σημείοις ⸀τε καὶ τέρασιν καὶ δυνάμεσιν.
339	68	Paul	P1	καί	conjunction	26	3	τέρασιν	noun	δυνάμεσιν.	noun	⸀ὑπομονῇ,	21	null	0	οὐδὲν γὰρ ὑστέρησα τῶν ὑπερλίαν ἀποστόλων, εἰ καὶ οὐδέν εἰμι· τὰ μὲν σημεῖα τοῦ ἀποστόλου κατειργάσθη ἐν ὑμῖν ἐν πάσῃ ⸀ὑπομονῇ, σημείοις ⸀τε καὶ τέρασιν καὶ δυνάμεσιν.
340	68	Paul	P1	γάρ	conjunction	2	17	τί	interrogative	ἐστιν	verb	null	0	ἐκκλησίας,	9	τί γάρ ἐστιν ὃ ⸀ἡσσώθητε ὑπὲρ τὰς λοιπὰς ἐκκλησίας, εἰ μὴ ὅτι αὐτὸς ἐγὼ οὐ κατενάρκησα ὑμῶν;
341	68	Paul	P1	καί	conjunction	9	24	ὑμᾶς,	personal pronoun	οὐ	adverb	ὑμᾶς,	8	⸀καταναρκήσω·	11	Ἰδοὺ τρίτον ⸀τοῦτο ἑτοίμως ἔχω ἐλθεῖν πρὸς ὑμᾶς, καὶ οὐ ⸀καταναρκήσω· οὐ γὰρ ζητῶ τὰ ὑμῶν ἀλλὰ ὑμᾶς, οὐ γὰρ ὀφείλει τὰ τέκνα τοῖς γονεῦσιν θησαυρίζειν, ἀλλὰ οἱ γονεῖς τοῖς τέκνοις.
342	68	Paul	P1	γάρ	conjunction	13	20	οὐ	adverb	ζητῶ	verb	⸀καταναρκήσω·	11	ὑμᾶς,	18	Ἰδοὺ τρίτον ⸀τοῦτο ἑτοίμως ἔχω ἐλθεῖν πρὸς ὑμᾶς, καὶ οὐ ⸀καταναρκήσω· οὐ γὰρ ζητῶ τὰ ὑμῶν ἀλλὰ ὑμᾶς, οὐ γὰρ ὀφείλει τὰ τέκνα τοῖς γονεῦσιν θησαυρίζειν, ἀλλὰ οἱ γονεῖς τοῖς τέκνοις.
343	68	Paul	P1	ἀλλά	conjunction	17	16	ὑμῶν	personal pronoun	ὑμᾶς,	personal pronoun	⸀καταναρκήσω·	11	ὑμᾶς,	18	Ἰδοὺ τρίτον ⸀τοῦτο ἑτοίμως ἔχω ἐλθεῖν πρὸς ὑμᾶς, καὶ οὐ ⸀καταναρκήσω· οὐ γὰρ ζητῶ τὰ ὑμῶν ἀλλὰ ὑμᾶς, οὐ γὰρ ὀφείλει τὰ τέκνα τοῖς γονεῦσιν θησαυρίζειν, ἀλλὰ οἱ γονεῖς τοῖς τέκνοις.
344	68	Paul	P1	γάρ	conjunction	20	13	οὐ	adverb	ὀφείλει	verb	ὑμᾶς,	18	θησαυρίζειν,	26	Ἰδοὺ τρίτον ⸀τοῦτο ἑτοίμως ἔχω ἐλθεῖν πρὸς ὑμᾶς, καὶ οὐ ⸀καταναρκήσω· οὐ γὰρ ζητῶ τὰ ὑμῶν ἀλλὰ ὑμᾶς, οὐ γὰρ ὀφείλει τὰ τέκνα τοῖς γονεῦσιν θησαυρίζειν, ἀλλὰ οἱ γονεῖς τοῖς τέκνοις.
345	68	Paul	P1	ἀλλά	conjunction	27	6	θησαυρίζειν,	verb	οἱ	article	θησαυρίζειν,	26	null	0	Ἰδοὺ τρίτον ⸀τοῦτο ἑτοίμως ἔχω ἐλθεῖν πρὸς ὑμᾶς, καὶ οὐ ⸀καταναρκήσω· οὐ γὰρ ζητῶ τὰ ὑμῶν ἀλλὰ ὑμᾶς, οὐ γὰρ ὀφείλει τὰ τέκνα τοῖς γονεῦσιν θησαυρίζειν, ἀλλὰ οἱ γονεῖς τοῖς τέκνοις.
346	68	Paul	P1	δέ	conjunction	2	10	ἐγὼ	personal pronoun	ἥδιστα	adjective	null	0	null	0	ἐγὼ δὲ ἥδιστα δαπανήσω καὶ ἐκδαπανηθήσομαι ὑπὲρ τῶν ψυχῶν ὑμῶν.
347	68	Paul	P1	καί	conjunction	5	7	δαπανήσω	verb	ἐκδαπανηθήσομαι	verb	null	0	null	0	ἐγὼ δὲ ἥδιστα δαπανήσω καὶ ἐκδαπανηθήσομαι ὑπὲρ τῶν ψυχῶν ὑμῶν.
348	68	Paul	P1	δέ	conjunction	2	12	ἔστω	verb	ἐγὼ	personal pronoun	null	0	δέ,	2	ἔστω δέ, ἐγὼ οὐ κατεβάρησα ὑμᾶς· ἀλλὰ ὑπάρχων πανοῦργος δόλῳ ὑμᾶς ἔλαβον.
349	68	Paul	P1	ἀλλά	conjunction	7	7	ὑμᾶς·	personal pronoun	ὑπάρχων	verb	ὑμᾶς·	6	null	0	ἔστω δέ, ἐγὼ οὐ κατεβάρησα ὑμᾶς· ἀλλὰ ὑπάρχων πανοῦργος δόλῳ ὑμᾶς ἔλαβον.
350	68	Paul	P1	καί	conjunction	3	9	Τίτον	noun	συναπέστειλα	verb	null	0	ἀδελφόν·	6	παρεκάλεσα Τίτον καὶ συναπέστειλα τὸν ἀδελφόν· μήτι ἐπλεονέκτησεν ὑμᾶς Τίτος;
351	68	Paul	P1	δέ	conjunction	2	62	τὰ	article	πάντα,	adjective	null	0	πάντα,	3	τὰ δὲ πάντα, ἀγαπητοί, ὑπὲρ τῆς ὑμῶν οἰκοδομῆς, φοβοῦμαι γὰρ μή πως ἐλθὼν οὐχ οἵους θέλω εὕρω ὑμᾶς, κἀγὼ εὑρεθῶ ὑμῖν οἷον οὐ θέλετε, μή πως ⸀ἔρις, ⸀ζῆλος, θυμοί, ἐριθεῖαι, καταλαλιαί, ψιθυρισμοί, φυσιώσεις, ἀκαταστασίαι· μὴ πάλιν ⸂ἐλθόντος μου⸃ ⸀ταπεινώσῃ ⸀με ὁ θεός μου πρὸς ὑμᾶς, καὶ πενθήσω πολλοὺς τῶν προημαρτηκότων καὶ μὴ μετανοησάντων ἐπὶ τῇ ἀκαθαρσίᾳ καὶ πορνείᾳ καὶ ἀσελγείᾳ ᾗ ἔπραξαν.
