sample_no	letter	author	authenticity	particle	part_of_speech	position_from_start	position_from_end	left_neighbor	left_neighbor_pos	right_neighbor	right_neighbor_pos	pip	pip_position	fip	fip_position	sentence
409	79	Paul	pP	καί	conjunction	11	32	ἐπουρανίῳ,	adjective	μυριάσιν	noun	ἐπουρανίῳ,	10	ἀγγέλων,	13	ἀλλὰ προσεληλύθατε Σιὼν ὄρει καὶ πόλει θεοῦ ζῶντος, Ἰερουσαλὴμ ἐπουρανίῳ, καὶ μυριάσιν ἀγγέλων, πανηγύρει καὶ ἐκκλησίᾳ πρωτοτόκων ⸂ἀπογεγραμμένων ἐν οὐρανοῖς⸃, καὶ κριτῇ θεῷ πάντων, καὶ πνεύμασι δικαίων τετελειωμένων, καὶ διαθήκης νέας μεσίτῃ Ἰησοῦ, καὶ αἵματι ῥαντισμοῦ κρεῖττον λαλοῦντι παρὰ τὸν Ἅβελ.
410	79	Paul	pP	καί	conjunction	15	28	πανηγύρει	noun	ἐκκλησίᾳ	noun	ἀγγέλων,	13	οὐρανοῖς⸃,	20	ἀλλὰ προσεληλύθατε Σιὼν ὄρει καὶ πόλει θεοῦ ζῶντος, Ἰερουσαλὴμ ἐπουρανίῳ, καὶ μυριάσιν ἀγγέλων, πανηγύρει καὶ ἐκκλησίᾳ πρωτοτόκων ⸂ἀπογεγραμμένων ἐν οὐρανοῖς⸃, καὶ κριτῇ θεῷ πάντων, καὶ πνεύμασι δικαίων τετελειωμένων, καὶ διαθήκης νέας μεσίτῃ Ἰησοῦ, καὶ αἵματι ῥαντισμοῦ κρεῖττον λαλοῦντι παρὰ τὸν Ἅβελ.
411	79	Paul	pP	καί	conjunction	21	22	οὐρανοῖς⸃,	noun	κριτῇ	noun	οὐρανοῖς⸃,	20	πάντων,	24	ἀλλὰ προσεληλύθατε Σιὼν ὄρει καὶ πόλει θεοῦ ζῶντος, Ἰερουσαλὴμ ἐπουρανίῳ, καὶ μυριάσιν ἀγγέλων, πανηγύρει καὶ ἐκκλησίᾳ πρωτοτόκων ⸂ἀπογεγραμμένων ἐν οὐρανοῖς⸃, καὶ κριτῇ θεῷ πάντων, καὶ πνεύμασι δικαίων τετελειωμένων, καὶ διαθήκης νέας μεσίτῃ Ἰησοῦ, καὶ αἵματι ῥαντισμοῦ κρεῖττον λαλοῦντι παρὰ τὸν Ἅβελ.
412	79	Paul	pP	καί	conjunction	25	18	πάντων,	adjective	πνεύμασι	noun	πάντων,	24	τετελειωμένων,	28	ἀλλὰ προσεληλύθατε Σιὼν ὄρει καὶ πόλει θεοῦ ζῶντος, Ἰερουσαλὴμ ἐπουρανίῳ, καὶ μυριάσιν ἀγγέλων, πανηγύρει καὶ ἐκκλησίᾳ πρωτοτόκων ⸂ἀπογεγραμμένων ἐν οὐρανοῖς⸃, καὶ κριτῇ θεῷ πάντων, καὶ πνεύμασι δικαίων τετελειωμένων, καὶ διαθήκης νέας μεσίτῃ Ἰησοῦ, καὶ αἵματι ῥαντισμοῦ κρεῖττον λαλοῦντι παρὰ τὸν Ἅβελ.
413	79	Paul	pP	καί	conjunction	29	14	τετελειωμένων,	verb	διαθήκης	noun	τετελειωμένων,	28	Ἰησοῦ,	33	ἀλλὰ προσεληλύθατε Σιὼν ὄρει καὶ πόλει θεοῦ ζῶντος, Ἰερουσαλὴμ ἐπουρανίῳ, καὶ μυριάσιν ἀγγέλων, πανηγύρει καὶ ἐκκλησίᾳ πρωτοτόκων ⸂ἀπογεγραμμένων ἐν οὐρανοῖς⸃, καὶ κριτῇ θεῷ πάντων, καὶ πνεύμασι δικαίων τετελειωμένων, καὶ διαθήκης νέας μεσίτῃ Ἰησοῦ, καὶ αἵματι ῥαντισμοῦ κρεῖττον λαλοῦντι παρὰ τὸν Ἅβελ.
414	79	Paul	pP	καί	conjunction	34	9	Ἰησοῦ,	noun	αἵματι	noun	Ἰησοῦ,	33	null	0	ἀλλὰ προσεληλύθατε Σιὼν ὄρει καὶ πόλει θεοῦ ζῶντος, Ἰερουσαλὴμ ἐπουρανίῳ, καὶ μυριάσιν ἀγγέλων, πανηγύρει καὶ ἐκκλησίᾳ πρωτοτόκων ⸂ἀπογεγραμμένων ἐν οὐρανοῖς⸃, καὶ κριτῇ θεῷ πάντων, καὶ πνεύμασι δικαίων τετελειωμένων, καὶ διαθήκης νέας μεσίτῃ Ἰησοῦ, καὶ αἵματι ῥαντισμοῦ κρεῖττον λαλοῦντι παρὰ τὸν Ἅβελ.
415	79	Paul	pP	μή	conjunction	2	46	Βλέπετε	verb	παραιτήσησθε	verb	null	0	λαλοῦντα·	5	Βλέπετε μὴ παραιτήσησθε τὸν λαλοῦντα· εἰ γὰρ ἐκεῖνοι οὐκ ⸀ἐξέφυγον ⸂ἐπὶ γῆς παραιτησάμενοι τὸν⸃ χρηματίζοντα, ⸀πολὺ μᾶλλον ἡμεῖς οἱ τὸν ἀπ’ οὐρανῶν ἀποστρεφόμενοι· οὗ ἡ φωνὴ τὴν γῆν ἐσάλευσεν τότε, νῦν δὲ ἐπήγγελται λέγων· Ἔτι ἅπαξ ἐγὼ ⸀σείσω οὐ μόνον τὴν γῆν ἀλλὰ καὶ τὸν οὐρανόν.
416	79	Paul	pP	γάρ	conjunction	7	41	εἰ	conjunction	ἐκεῖνοι	demonstrative	λαλοῦντα·	5	χρηματίζοντα,	15	Βλέπετε μὴ παραιτήσησθε τὸν λαλοῦντα· εἰ γὰρ ἐκεῖνοι οὐκ ⸀ἐξέφυγον ⸂ἐπὶ γῆς παραιτησάμενοι τὸν⸃ χρηματίζοντα, ⸀πολὺ μᾶλλον ἡμεῖς οἱ τὸν ἀπ’ οὐρανῶν ἀποστρεφόμενοι· οὗ ἡ φωνὴ τὴν γῆν ἐσάλευσεν τότε, νῦν δὲ ἐπήγγελται λέγων· Ἔτι ἅπαξ ἐγὼ ⸀σείσω οὐ μόνον τὴν γῆν ἀλλὰ καὶ τὸν οὐρανόν.
417	79	Paul	pP	δέ	conjunction	32	16	νῦν	adverb	ἐπήγγελται	verb	τότε,	30	λέγων·	34	Βλέπετε μὴ παραιτήσησθε τὸν λαλοῦντα· εἰ γὰρ ἐκεῖνοι οὐκ ⸀ἐξέφυγον ⸂ἐπὶ γῆς παραιτησάμενοι τὸν⸃ χρηματίζοντα, ⸀πολὺ μᾶλλον ἡμεῖς οἱ τὸν ἀπ’ οὐρανῶν ἀποστρεφόμενοι· οὗ ἡ φωνὴ τὴν γῆν ἐσάλευσεν τότε, νῦν δὲ ἐπήγγελται λέγων· Ἔτι ἅπαξ ἐγὼ ⸀σείσω οὐ μόνον τὴν γῆν ἀλλὰ καὶ τὸν οὐρανόν.
418	79	Paul	pP	ἀλλά	conjunction	43	5	γῆν	noun	καὶ	adverb	λέγων·	34	null	0	Βλέπετε μὴ παραιτήσησθε τὸν λαλοῦντα· εἰ γὰρ ἐκεῖνοι οὐκ ⸀ἐξέφυγον ⸂ἐπὶ γῆς παραιτησάμενοι τὸν⸃ χρηματίζοντα, ⸀πολὺ μᾶλλον ἡμεῖς οἱ τὸν ἀπ’ οὐρανῶν ἀποστρεφόμενοι· οὗ ἡ φωνὴ τὴν γῆν ἐσάλευσεν τότε, νῦν δὲ ἐπήγγελται λέγων· Ἔτι ἅπαξ ἐγὼ ⸀σείσω οὐ μόνον τὴν γῆν ἀλλὰ καὶ τὸν οὐρανόν.
419	79	Paul	pP	δέ	conjunction	2	15	τὸ	article	Ἔτι	adverb	null	0	πεποιημένων,	10	τὸ δὲ Ἔτι ἅπαξ δηλοῖ ⸂τῶν σαλευομένων⸃ μετάθεσιν ὡς πεποιημένων, ἵνα μείνῃ τὰ μὴ σαλευόμενα.
420	79	Paul	pP	καί	conjunction	15	10	⸂εὐλαβείας	noun	δέους⸃,	noun	χάριν,	6	δέους⸃,	16	διὸ βασιλείαν ἀσάλευτον παραλαμβάνοντες ἔχωμεν χάριν, δι’ ἧς ⸀λατρεύωμεν εὐαρέστως τῷ θεῷ μετὰ ⸂εὐλαβείας καὶ δέους⸃, καὶ γὰρ ὁ θεὸς ἡμῶν πῦρ καταναλίσκον.
421	79	Paul	pP	γάρ	conjunction	18	7	καὶ	adverb	ὁ	article	δέους⸃,	16	null	0	διὸ βασιλείαν ἀσάλευτον παραλαμβάνοντες ἔχωμεν χάριν, δι’ ἧς ⸀λατρεύωμεν εὐαρέστως τῷ θεῷ μετὰ ⸂εὐλαβείας καὶ δέους⸃, καὶ γὰρ ὁ θεὸς ἡμῶν πῦρ καταναλίσκον.
422	79	Paul	pP	γάρ	conjunction	7	6	ταύτης	demonstrative	ἔλαθόν	verb	ἐπιλανθάνεσθε,	4	null	0	τῆς φιλοξενίας μὴ ἐπιλανθάνεσθε, διὰ ταύτης γὰρ ἔλαθόν τινες ξενίσαντες ἀγγέλους.
423	79	Paul	pP	καί	conjunction	6	12	πᾶσιν	adjective	ἡ	article	null	0	ἀμίαντος,	9	τίμιος ὁ γάμος ἐν πᾶσιν καὶ ἡ κοίτη ἀμίαντος, πόρνους ⸀γὰρ καὶ μοιχοὺς κρινεῖ ὁ θεός.
424	79	Paul	pP	γάρ	conjunction	11	7	πόρνους	noun	καὶ	conjunction	ἀμίαντος,	9	null	0	τίμιος ὁ γάμος ἐν πᾶσιν καὶ ἡ κοίτη ἀμίαντος, πόρνους ⸀γὰρ καὶ μοιχοὺς κρινεῖ ὁ θεός.
425	79	Paul	pP	καί	conjunction	12	6	⸀γὰρ	conjunction	μοιχοὺς	noun	ἀμίαντος,	9	null	0	τίμιος ὁ γάμος ἐν πᾶσιν καὶ ἡ κοίτη ἀμίαντος, πόρνους ⸀γὰρ καὶ μοιχοὺς κρινεῖ ὁ θεός.
426	79	Paul	pP	γάρ	conjunction	8	25	αὐτὸς	personal pronoun	εἴρηκεν·	verb	παροῦσιν·	6	εἴρηκεν·	9	ἀφιλάργυρος ὁ τρόπος· ἀρκούμενοι τοῖς παροῦσιν· αὐτὸς γὰρ εἴρηκεν· Οὐ μή σε ἀνῶ οὐδ’ οὐ μή σε ⸀ἐγκαταλίπω· ὥστε θαρροῦντας ἡμᾶς λέγειν· Κύριος ἐμοὶ βοηθός, ⸀οὐ φοβηθήσομαι· τί ποιήσει μοι ἄνθρωπος;
427	79	Paul	pP	καί	conjunction	4	9	ἐχθὲς	adverb	σήμερον	adverb	null	0	αὐτός,	7	Ἰησοῦς Χριστὸς ἐχθὲς καὶ σήμερον ὁ αὐτός, καὶ εἰς τοὺς αἰῶνας.
428	79	Paul	pP	καί	conjunction	8	5	αὐτός,	adjective	εἰς	preposition	αὐτός,	7	null	0	Ἰησοῦς Χριστὸς ἐχθὲς καὶ σήμερον ὁ αὐτός, καὶ εἰς τοὺς αἰῶνας.
429	79	Paul	pP	καί	conjunction	3	19	ποικίλαις	adjective	ξέναις	adjective	null	0	παραφέρεσθε·	6	διδαχαῖς ποικίλαις καὶ ξέναις μὴ παραφέρεσθε· καλὸν γὰρ χάριτι βεβαιοῦσθαι τὴν καρδίαν, οὐ βρώμασιν, ἐν οἷς οὐκ ὠφελήθησαν οἱ ⸀περιπατοῦντες.
430	79	Paul	pP	γάρ	conjunction	8	14	καλὸν	adjective	χάριτι	noun	παραφέρεσθε·	6	καρδίαν,	12	διδαχαῖς ποικίλαις καὶ ξέναις μὴ παραφέρεσθε· καλὸν γὰρ χάριτι βεβαιοῦσθαι τὴν καρδίαν, οὐ βρώμασιν, ἐν οἷς οὐκ ὠφελήθησαν οἱ ⸀περιπατοῦντες.
431	79	Paul	pP	γάρ	conjunction	2	36	ὧν	relative pronoun	εἰσφέρεται	verb	null	0	ἀρχιερέως,	14	ὧν γὰρ εἰσφέρεται ζῴων τὸ αἷμα περὶ ἁμαρτίας εἰς τὰ ἅγια διὰ τοῦ ἀρχιερέως, τούτων τὰ σώματα κατακαίεται ἔξω τῆς παρεμβολῆς· διὸ καὶ Ἰησοῦς, ἵνα ἁγιάσῃ διὰ τοῦ ἰδίου αἵματος τὸν λαόν, ἔξω τῆς πύλης ἔπαθεν.
432	79	Paul	pP	τοίνυν	conjunction	1	12	ὧν	relative pronoun	ἐξερχώμεθα	verb	null	0	παρεμβολῆς,	7	τοίνυν ἐξερχώμεθα πρὸς αὐτὸν ἔξω τῆς παρεμβολῆς, τὸν ὀνειδισμὸν αὐτοῦ φέροντες.
433	79	Paul	pP	γάρ	conjunction	2	28	οὐ	adverb	ἔχομεν	verb	null	0	πόλιν,	6	οὐ γὰρ ἔχομεν ὧδε μένουσαν πόλιν, ἀλλὰ τὴν μέλλουσαν ἐπιζητοῦμεν· δι’ αὐτοῦ ⸀οὖν ἀναφέρωμεν θυσίαν αἰνέσεως διὰ παντὸς τῷ θεῷ, τοῦτ’ ἔστιν καρπὸν χειλέων ὁμολογούντων τῷ ὀνόματι αὐτοῦ.
434	79	Paul	pP	ἀλλά	conjunction	7	23	πόλιν,	noun	τὴν	article	πόλιν,	6	ἐπιζητοῦμεν·	10	οὐ γὰρ ἔχομεν ὧδε μένουσαν πόλιν, ἀλλὰ τὴν μέλλουσαν ἐπιζητοῦμεν· δι’ αὐτοῦ ⸀οὖν ἀναφέρωμεν θυσίαν αἰνέσεως διὰ παντὸς τῷ θεῷ, τοῦτ’ ἔστιν καρπὸν χειλέων ὁμολογούντων τῷ ὀνόματι αὐτοῦ.
435	79	Paul	pP	οὖν	conjunction	13	17	αὐτοῦ	personal pronoun	ἀναφέρωμεν	verb	ἐπιζητοῦμεν·	10	θεῷ,	20	οὐ γὰρ ἔχομεν ὧδε μένουσαν πόλιν, ἀλλὰ τὴν μέλλουσαν ἐπιζητοῦμεν· δι’ αὐτοῦ ⸀οὖν ἀναφέρωμεν θυσίαν αἰνέσεως διὰ παντὸς τῷ θεῷ, τοῦτ’ ἔστιν καρπὸν χειλέων ὁμολογούντων τῷ ὀνόματι αὐτοῦ.
436	79	Paul	pP	δέ	conjunction	2	13	τῆς	article	εὐποιΐας	noun	null	0	ἐπιλανθάνεσθε,	7	τῆς δὲ εὐποιΐας καὶ κοινωνίας μὴ ἐπιλανθάνεσθε, τοιαύταις γὰρ θυσίαις εὐαρεστεῖται ὁ θεός.
437	79	Paul	pP	καί	conjunction	4	11	εὐποιΐας	noun	κοινωνίας	noun	null	0	ἐπιλανθάνεσθε,	7	τῆς δὲ εὐποιΐας καὶ κοινωνίας μὴ ἐπιλανθάνεσθε, τοιαύταις γὰρ θυσίαις εὐαρεστεῖται ὁ θεός.
438	79	Paul	pP	γάρ	conjunction	9	6	τοιαύταις	demonstrative	θυσίαις	noun	ἐπιλανθάνεσθε,	7	null	0	τῆς δὲ εὐποιΐας καὶ κοινωνίας μὴ ἐπιλανθάνεσθε, τοιαύταις γὰρ θυσίαις εὐαρεστεῖται ὁ θεός.
439	79	Paul	pP	καί	conjunction	5	25	ὑμῶν	personal pronoun	ὑπείκετε,	verb	null	0	ὑπείκετε,	6	Πείθεσθε τοῖς ἡγουμένοις ὑμῶν καὶ ὑπείκετε, αὐτοὶ γὰρ ἀγρυπνοῦσιν ὑπὲρ τῶν ψυχῶν ὑμῶν ὡς λόγον ἀποδώσοντες, ἵνα μετὰ χαρᾶς τοῦτο ποιῶσιν καὶ μὴ στενάζοντες, ἀλυσιτελὲς γὰρ ὑμῖν τοῦτο.
440	79	Paul	pP	γάρ	conjunction	8	22	αὐτοὶ	personal pronoun	ἀγρυπνοῦσιν	verb	ὑπείκετε,	6	ἀποδώσοντες,	16	Πείθεσθε τοῖς ἡγουμένοις ὑμῶν καὶ ὑπείκετε, αὐτοὶ γὰρ ἀγρυπνοῦσιν ὑπὲρ τῶν ψυχῶν ὑμῶν ὡς λόγον ἀποδώσοντες, ἵνα μετὰ χαρᾶς τοῦτο ποιῶσιν καὶ μὴ στενάζοντες, ἀλυσιτελὲς γὰρ ὑμῖν τοῦτο.
441	79	Paul	pP	καί	conjunction	22	8	ποιῶσιν	verb	μὴ	adverb	ἀποδώσοντες,	16	στενάζοντες,	24	Πείθεσθε τοῖς ἡγουμένοις ὑμῶν καὶ ὑπείκετε, αὐτοὶ γὰρ ἀγρυπνοῦσιν ὑπὲρ τῶν ψυχῶν ὑμῶν ὡς λόγον ἀποδώσοντες, ἵνα μετὰ χαρᾶς τοῦτο ποιῶσιν καὶ μὴ στενάζοντες, ἀλυσιτελὲς γὰρ ὑμῖν τοῦτο.
442	79	Paul	pP	γάρ	conjunction	26	4	ἀλυσιτελὲς	adjective	ὑμῖν	personal pronoun	στενάζοντες,	24	null	0	Πείθεσθε τοῖς ἡγουμένοις ὑμῶν καὶ ὑπείκετε, αὐτοὶ γὰρ ἀγρυπνοῦσιν ὑπὲρ τῶν ψυχῶν ὑμῶν ὡς λόγον ἀποδώσοντες, ἵνα μετὰ χαρᾶς τοῦτο ποιῶσιν καὶ μὴ στενάζοντες, ἀλυσιτελὲς γὰρ ὑμῖν τοῦτο.
443	79	Paul	pP	γάρ	conjunction	5	11	⸀πειθόμεθα	verb	ὅτι	conjunction	ἡμῶν,	3	ἔχομεν,	9	Προσεύχεσθε περὶ ἡμῶν, ⸀πειθόμεθα γὰρ ὅτι καλὴν συνείδησιν ἔχομεν, ἐν πᾶσιν καλῶς θέλοντες ἀναστρέφεσθαι.
444	79	Paul	pP	δέ	conjunction	2	9	περισσοτέρως	adverb	παρακαλῶ	verb	null	0	null	0	περισσοτέρως δὲ παρακαλῶ τοῦτο ποιῆσαι ἵνα τάχιον ἀποκατασταθῶ ὑμῖν.
445	79	Paul	pP	δέ	conjunction	2	51	Ὁ	article	θεὸς	noun	null	0	εἰρήνης,	5	Ὁ δὲ θεὸς τῆς εἰρήνης, ὁ ἀναγαγὼν ἐκ νεκρῶν τὸν ποιμένα τῶν προβάτων τὸν μέγαν ἐν αἵματι διαθήκης αἰωνίου, τὸν κύριον ἡμῶν Ἰησοῦν, καταρτίσαι ὑμᾶς ἐν ⸀παντὶ ἀγαθῷ εἰς τὸ ποιῆσαι τὸ θέλημα αὐτοῦ, ποιῶν ἐν ⸀ἡμῖν τὸ εὐάρεστον ἐνώπιον αὐτοῦ διὰ Ἰησοῦ Χριστοῦ, ᾧ ἡ δόξα εἰς τοὺς ⸀αἰῶνας· ἀμήν.
446	79	Paul	pP	δέ	conjunction	2	15	Παρακαλῶ	verb	ὑμᾶς,	personal pronoun	null	0	ὑμᾶς,	3	Παρακαλῶ δὲ ὑμᾶς, ἀδελφοί, ἀνέχεσθε τοῦ λόγου τῆς παρακλήσεως, καὶ γὰρ διὰ βραχέων ἐπέστειλα ὑμῖν.
